"","Churn","Techie","Phone","Multiple","OnlineBackup","DeviceProtection","StreamingTV","StreamingMovies","Tenure","ContractMonth-to-month","ContractOne year","ContractTwo Year","InternetServiceDSL","InternetServiceFiber Optic","InternetServiceNone","PaymentMethodBank Transfer(automatic)","PaymentMethodCredit Card (automatic)","PaymentMethodElectronic Check","PaymentMethodMailed Check"
"297","No",0,1,1,0,0,0,0,14.86764776,0,0,1,0,1,0,0,0,1,0
"298","No",0,1,0,0,1,0,1,5.548652108,0,0,1,0,0,1,0,1,0,0
"299","No",0,1,0,1,1,1,0,18.35541838,1,0,0,0,0,1,0,0,1,0
"300","Yes",1,1,0,0,1,1,1,7.62779591,1,0,0,0,1,0,0,0,0,1
"301","No",0,1,1,1,0,0,1,4.439685675,0,1,0,0,1,0,0,0,0,1
"302","No",1,1,0,0,1,0,1,11.16903388,0,1,0,0,0,1,0,0,1,0
"303","Yes",1,0,1,1,1,1,1,14.14101821,1,0,0,1,0,0,0,0,1,0
"304","Yes",0,1,1,1,0,0,1,3.212400569,0,0,1,0,1,0,0,0,1,0
"305","No",0,1,0,0,1,0,1,16.84928353,1,0,0,0,1,0,0,1,0,0
"306","Yes",0,1,1,0,0,1,0,3.834727471,1,0,0,0,0,1,0,0,1,0
"307","No",0,1,0,0,0,1,0,6.198230305,0,0,1,0,0,1,1,0,0,0
"308","No",0,1,0,1,1,0,1,4.216732972,0,0,1,1,0,0,1,0,0,0
"309","No",0,0,0,0,1,0,1,4.355064781,0,1,0,0,0,1,0,0,0,1
"310","No",0,1,0,0,1,1,0,4.030250374,0,0,1,1,0,0,0,0,1,0
"311","No",0,1,0,1,1,0,0,9.915959247,0,1,0,0,0,1,0,0,1,0
"312","Yes",1,1,1,1,0,0,1,9.821728297,1,0,0,0,0,1,0,1,0,0
"313","No",0,1,0,0,1,0,0,9.183905417,1,0,0,0,1,0,0,0,1,0
"314","No",0,1,0,0,1,0,1,8.892893007,1,0,0,0,1,0,0,0,1,0
"315","No",0,1,0,0,0,0,0,7.661226872,1,0,0,0,0,1,0,1,0,0
"316","No",0,1,0,0,1,0,1,12.4767812,1,0,0,1,0,0,1,0,0,0
"317","Yes",0,1,1,0,1,0,1,2.462148717,1,0,0,0,1,0,0,0,1,0
"318","Yes",0,1,0,0,0,1,1,14.09942339,0,1,0,0,1,0,0,0,0,1
"319","Yes",1,1,0,1,0,1,1,7.272649386,1,0,0,0,1,0,0,0,1,0
"320","No",0,1,1,0,0,1,1,3.999030359,0,1,0,0,0,1,0,1,0,0
"321","No",0,1,0,0,0,0,0,3.115945151,0,1,0,0,1,0,0,1,0,0
"322","No",0,1,0,1,0,0,0,13.67931764,1,0,0,0,1,0,0,0,0,1
"323","Yes",0,0,1,0,1,1,0,14.6728104,1,0,0,0,1,0,0,1,0,0
"324","No",0,1,0,0,1,1,0,5.953547112,1,0,0,1,0,0,0,0,1,0
"325","Yes",0,1,0,0,0,1,1,11.74635394,1,0,0,1,0,0,1,0,0,0
"326","No",1,1,0,0,0,0,0,5.954024226,0,0,1,0,0,1,0,0,1,0
"327","Yes",1,1,1,0,0,1,1,22.8577804,0,1,0,1,0,0,0,0,1,0
"328","Yes",0,1,0,0,1,0,0,1.407866545,1,0,0,1,0,0,0,1,0,0
"329","No",0,1,1,1,0,0,1,21.08265979,0,0,1,0,0,1,0,0,0,1
"330","Yes",0,1,1,0,1,1,1,11.10356439,1,0,0,0,0,1,0,0,0,1
"331","Yes",0,1,0,0,1,1,1,9.734064703,1,0,0,1,0,0,0,1,0,0
"332","Yes",0,1,1,1,0,1,1,12.21754865,1,0,0,0,1,0,0,0,0,1
"333","Yes",1,1,1,0,0,1,0,2.423722078,1,0,0,0,0,1,0,1,0,0
"334","No",0,1,0,0,0,1,1,13.66061487,0,1,0,1,0,0,0,0,0,1
"335","No",0,1,1,0,0,0,0,8.701581043,0,1,0,1,0,0,0,0,1,0
"336","No",1,1,0,1,1,0,0,4.844060027,1,0,0,0,1,0,1,0,0,0
"337","Yes",0,1,1,0,0,0,0,6.485034974,1,0,0,1,0,0,0,0,1,0
"338","Yes",1,1,1,0,0,1,1,1.14113241,0,1,0,0,1,0,0,0,0,1
"339","No",0,1,0,0,1,0,0,7.69213424,0,0,1,1,0,0,0,0,0,1
"340","Yes",0,1,1,1,0,0,1,13.73012915,1,0,0,0,1,0,0,0,1,0
"341","Yes",0,1,0,1,1,1,1,5.690013293,1,0,0,0,1,0,1,0,0,0
"342","No",0,1,0,0,1,0,0,6.68894661,0,0,1,0,0,1,1,0,0,0
"343","No",1,1,0,1,0,0,1,9.475983046,0,1,0,0,1,0,0,0,1,0
"344","Yes",0,1,1,1,1,0,1,4.893221514,1,0,0,1,0,0,0,1,0,0
"345","No",0,0,0,1,0,0,0,2.656915117,1,0,0,0,0,1,0,1,0,0
"346","Yes",0,1,1,0,1,1,1,8.381515693,1,0,0,1,0,0,1,0,0,0
"347","No",0,1,0,1,0,1,1,14.53315436,0,0,1,1,0,0,0,1,0,0
"348","Yes",0,1,0,0,1,1,1,13.62832619,0,0,1,1,0,0,0,0,1,0
"349","Yes",0,0,1,0,0,1,0,1.281566108,1,0,0,0,0,1,0,0,1,0
"350","Yes",0,1,0,1,0,0,0,3.365552603,1,0,0,0,1,0,1,0,0,0
"351","Yes",0,1,0,0,1,1,1,5.397827503,1,0,0,1,0,0,0,0,1,0
"352","No",0,1,1,1,0,0,1,9.001231999,0,0,1,1,0,0,1,0,0,0
"353","No",0,1,1,0,0,0,1,10.9750814,0,0,1,0,1,0,0,0,1,0
"354","Yes",0,1,0,0,1,1,0,7.825845378,1,0,0,0,1,0,0,1,0,0
"355","Yes",0,1,0,1,1,1,1,14.12966281,1,0,0,0,0,1,0,0,0,1
"356","No",0,1,0,1,0,0,0,14.66914461,0,0,1,1,0,0,0,0,1,0
"357","Yes",0,1,0,1,0,0,1,5.388165017,1,0,0,0,1,0,0,0,0,1
"358","No",0,1,0,0,0,0,0,2.810825808,0,0,1,0,0,1,0,0,1,0
"359","Yes",0,1,1,0,0,0,1,2.485229169,1,0,0,1,0,0,1,0,0,0
"360","No",0,1,0,0,0,1,1,2.051069457,0,0,1,0,0,1,0,0,0,1
"361","No",0,1,1,0,0,1,1,6.10108047,0,1,0,0,0,1,0,0,0,1
"362","Yes",0,1,0,0,0,1,1,4.950398978,0,0,1,0,1,0,0,0,1,0
"363","No",0,1,1,0,0,1,0,10.16660427,0,0,1,0,0,1,0,0,0,1
"364","Yes",0,1,0,0,1,0,1,12.29558653,1,0,0,0,1,0,0,0,1,0
"365","No",0,1,1,0,0,0,1,24.8868126,0,0,1,0,1,0,1,0,0,0
"366","No",0,1,0,1,0,0,0,9.660361769,0,1,0,1,0,0,0,0,0,1
"367","Yes",1,1,1,0,0,0,0,7.663625954,1,0,0,0,0,1,1,0,0,0
"368","No",0,1,0,0,1,0,1,5.25445262,0,1,0,0,0,1,0,0,1,0
"369","No",0,1,0,0,1,1,0,13.59137366,0,0,1,0,1,0,1,0,0,0
"370","Yes",0,0,0,1,0,1,0,12.3492819,1,0,0,1,0,0,1,0,0,0
"371","No",0,1,1,0,1,1,0,18.37317391,0,0,1,0,1,0,0,0,0,1
"372","No",0,1,1,1,1,0,0,8.498042024,0,1,0,0,1,0,0,1,0,0
"373","No",0,1,0,1,0,1,0,22.33583015,0,0,1,0,1,0,0,0,1,0
"374","No",0,1,0,0,0,1,0,1.541545443,0,0,1,0,0,1,0,0,1,0
"375","Yes",0,1,0,0,1,0,1,12.78453216,1,0,0,1,0,0,0,0,1,0
"376","Yes",0,1,1,0,1,1,0,2.527681829,0,0,1,0,0,1,0,0,1,0
"377","No",0,1,1,0,1,0,0,7.065506244,1,0,0,0,0,1,0,0,1,0
"378","Yes",0,1,1,0,0,0,0,4.258552081,1,0,0,1,0,0,0,1,0,0
"379","No",0,1,0,0,0,0,0,4.801969514,1,0,0,0,1,0,0,0,1,0
"380","Yes",0,1,0,1,0,1,1,5.204853319,0,0,1,1,0,0,0,0,0,1
"381","No",1,1,0,1,1,0,1,32.0730133,1,0,0,0,1,0,1,0,0,0
"382","Yes",1,1,1,0,0,0,1,11.16847385,0,1,0,1,0,0,0,1,0,0
"383","No",0,1,0,1,1,1,1,16.8000196,0,0,1,0,1,0,1,0,0,0
"384","No",0,1,0,1,0,0,0,17.6210362,1,0,0,0,1,0,0,0,0,1
"385","Yes",0,1,0,1,1,1,0,17.18829795,1,0,0,0,1,0,0,1,0,0
"386","No",1,1,0,0,0,0,0,17.52138221,1,0,0,1,0,0,0,0,0,1
"387","No",0,1,1,0,0,1,0,10.4103675,1,0,0,1,0,0,0,1,0,0
"388","Yes",0,1,1,1,0,0,0,3.310281145,1,0,0,0,1,0,0,0,0,1
"389","Yes",0,1,1,1,1,0,1,2.993625911,1,0,0,0,0,1,0,0,1,0
"390","Yes",0,1,0,1,0,0,1,16.26037537,1,0,0,0,0,1,0,0,1,0
"391","Yes",0,1,0,0,1,0,1,3.045064701,1,0,0,0,1,0,0,0,0,1
"392","Yes",0,1,1,1,0,1,1,15.35762157,1,0,0,0,1,0,0,0,0,1
"393","Yes",0,1,0,0,1,1,1,5.940902789,1,0,0,0,0,1,1,0,0,0
"394","Yes",0,0,1,1,1,1,0,5.988505209,1,0,0,0,0,1,1,0,0,0
"395","Yes",0,1,0,0,1,1,1,7.138784756,0,1,0,1,0,0,0,0,1,0
"396","No",0,1,0,0,0,0,0,8.951793883,1,0,0,1,0,0,0,0,1,0
"397","Yes",0,1,1,0,1,1,1,4.221959275,1,0,0,1,0,0,0,0,1,0
"398","No",1,1,0,1,1,1,0,9.797427154,0,0,1,0,0,1,0,0,0,1
"399","Yes",0,1,1,1,0,1,1,10.90397471,0,1,0,0,1,0,0,0,1,0
"400","No",0,1,0,0,0,0,0,1.665591776,1,0,0,0,1,0,0,0,0,1
"401","Yes",0,1,0,0,0,1,1,8.611218573,0,1,0,0,1,0,0,1,0,0
"402","Yes",1,1,0,0,0,0,1,1.28507969,0,0,1,1,0,0,0,0,0,1
"403","No",0,1,0,1,1,0,1,1.379696124,1,0,0,0,1,0,0,1,0,0
"404","Yes",0,1,0,1,0,1,1,3.084376591,1,0,0,0,0,1,0,0,1,0
"405","No",1,1,0,0,0,0,1,2.43754565,0,0,1,1,0,0,0,0,1,0
"406","No",0,1,1,0,1,0,0,3.288124191,0,0,1,0,1,0,0,0,1,0
"407","No",0,1,0,0,0,0,0,32.30772134,0,0,1,0,1,0,0,0,1,0
"408","No",0,1,0,1,0,1,0,13.46565415,0,0,1,0,1,0,0,0,0,1
"409","No",0,1,0,1,1,1,0,19.244458,1,0,0,0,1,0,1,0,0,0
"410","No",0,1,1,0,1,1,1,8.69085131,0,0,1,0,1,0,1,0,0,0
"411","Yes",0,1,1,0,1,0,1,3.778575882,0,0,1,1,0,0,1,0,0,0
"412","Yes",0,1,1,1,1,0,0,10.27819073,1,0,0,1,0,0,0,1,0,0
"413","No",1,1,0,0,0,0,0,4.156887945,0,1,0,0,1,0,1,0,0,0
"414","No",1,1,1,1,0,1,0,11.32083915,0,0,1,0,1,0,0,0,0,1
"415","No",0,1,0,1,0,1,0,5.254442453,0,0,1,0,1,0,0,0,1,0
"416","No",0,1,0,0,1,1,1,5.2551003,0,0,1,0,0,1,0,1,0,0
"417","No",0,1,0,1,0,0,0,6.417132666,1,0,0,1,0,0,0,0,0,1
"418","No",0,1,1,0,0,0,0,18.61278731,0,0,1,0,1,0,0,0,1,0
"419","No",0,1,1,0,1,0,1,4.924623699,0,1,0,0,1,0,0,0,1,0
"420","No",0,1,0,1,0,0,1,6.325942162,0,0,1,0,1,0,0,0,1,0
"421","No",1,1,0,1,1,1,0,17.22220989,0,1,0,1,0,0,0,0,1,0
"422","No",0,1,0,1,1,0,1,3.238699239,0,1,0,1,0,0,1,0,0,0
"423","Yes",1,1,0,0,1,1,1,6.437878909,1,0,0,1,0,0,0,0,1,0
"424","Yes",0,1,0,1,1,0,1,15.22323989,1,0,0,0,1,0,1,0,0,0
"425","No",0,1,0,0,1,0,0,7.484425045,0,1,0,0,1,0,0,1,0,0
"426","Yes",0,0,0,1,0,1,1,7.218752772,1,0,0,0,1,0,1,0,0,0
"427","No",0,1,0,1,1,0,0,11.69875604,1,0,0,0,1,0,0,0,0,1
"428","No",0,1,0,0,1,0,1,10.03363969,1,0,0,1,0,0,1,0,0,0
"429","No",0,1,0,0,1,1,0,18.46162568,0,0,1,0,1,0,0,0,1,0
"430","No",0,1,0,0,1,0,0,16.52138638,1,0,0,0,0,1,0,1,0,0
"431","No",0,1,0,0,0,0,1,13.83290937,1,0,0,0,0,1,0,1,0,0
"432","Yes",0,1,0,1,1,0,1,5.02568958,1,0,0,0,1,0,0,0,0,1
"433","No",0,1,0,1,0,0,0,2.644787483,1,0,0,0,1,0,0,0,0,1
"434","Yes",0,1,1,1,1,0,1,2.522962069,1,0,0,0,0,1,0,0,1,0
"435","Yes",0,0,1,0,1,0,1,3.508974199,1,0,0,0,1,0,0,1,0,0
"436","Yes",1,1,0,0,1,1,0,11.50651216,1,0,0,0,1,0,0,0,1,0
"437","No",0,1,0,0,1,0,0,10.96319721,0,1,0,0,0,1,0,0,0,1
"438","Yes",0,1,1,1,1,1,1,5.505247606,0,0,1,0,0,1,0,1,0,0
"439","No",0,1,1,0,0,1,0,14.16961729,0,0,1,0,1,0,1,0,0,0
"440","No",0,1,1,0,1,0,1,10.27782059,0,0,1,0,1,0,0,0,1,0
"441","Yes",0,1,0,1,1,1,1,3.364993591,1,0,0,0,1,0,0,0,1,0
"442","No",0,1,1,0,0,0,0,9.307770559,1,0,0,1,0,0,0,0,1,0
"443","Yes",1,0,1,0,1,1,0,1.171557288,1,0,0,0,1,0,1,0,0,0
"444","Yes",0,0,1,1,1,1,1,7.262579715,1,0,0,1,0,0,0,1,0,0
"445","No",0,1,0,1,0,0,0,17.06899012,1,0,0,0,0,1,1,0,0,0
"446","Yes",0,1,0,1,1,0,1,10.8600084,1,0,0,1,0,0,0,0,1,0
"447","Yes",0,0,1,0,0,1,1,16.48065356,0,1,0,0,1,0,0,0,1,0
"448","No",0,1,1,0,0,0,0,10.85041661,0,0,1,1,0,0,0,0,0,1
"449","Yes",0,1,0,0,0,0,1,4.85576672,1,0,0,1,0,0,1,0,0,0
"450","No",0,0,1,0,1,0,0,1.715329149,1,0,0,0,1,0,0,0,1,0
"451","No",0,0,1,0,1,0,0,21.71097206,0,1,0,0,1,0,0,0,1,0
"452","No",0,1,1,1,1,0,0,3.470685398,1,0,0,0,1,0,0,1,0,0
"453","No",0,1,0,1,0,0,0,1.914386255,0,1,0,0,1,0,0,0,1,0
"454","No",0,1,1,1,0,1,0,9.16272705,0,0,1,0,1,0,1,0,0,0
"455","No",0,1,1,1,0,1,0,7.457173484,0,0,1,1,0,0,0,1,0,0
"456","Yes",0,1,0,1,1,1,1,4.991605214,1,0,0,0,0,1,1,0,0,0
"457","Yes",0,1,0,0,0,1,1,10.5903229,1,0,0,0,0,1,0,0,1,0
"458","No",0,1,0,0,1,0,1,14.68216127,1,0,0,0,1,0,0,0,1,0
"459","No",0,1,1,0,0,0,0,5.440398012,1,0,0,0,0,1,0,0,1,0
"460","No",0,1,1,1,0,0,0,11.92300936,1,0,0,0,1,0,1,0,0,0
"461","Yes",0,1,1,0,0,1,1,9.461939857,1,0,0,0,1,0,1,0,0,0
"462","No",0,1,0,0,0,0,0,13.90000955,0,0,1,0,0,1,1,0,0,0
"463","Yes",1,1,1,0,0,1,1,13.99579075,0,1,0,0,1,0,0,1,0,0
"464","No",0,1,0,0,1,0,0,13.44056701,1,0,0,0,0,1,0,1,0,0
"465","No",1,1,1,0,0,1,0,3.179043613,0,0,1,0,1,0,0,1,0,0
"466","Yes",0,1,1,0,0,1,0,14.58066686,1,0,0,1,0,0,0,0,1,0
"467","No",0,0,1,0,0,0,0,17.24908083,1,0,0,0,1,0,0,0,0,1
"468","Yes",0,1,0,0,0,1,1,2.760467902,0,0,1,1,0,0,0,0,1,0
"469","No",0,1,0,0,1,1,0,20.04140358,0,1,0,1,0,0,0,0,1,0
"470","No",0,1,0,1,0,1,0,8.001673351,0,1,0,0,0,1,0,1,0,0
"471","Yes",0,1,1,1,0,1,0,1.092219692,1,0,0,0,1,0,1,0,0,0
"472","Yes",0,1,0,1,0,1,0,14.68600159,1,0,0,0,1,0,0,0,1,0
"473","No",0,1,0,0,1,1,0,4.135515169,0,0,1,0,0,1,0,0,0,1
"474","No",0,1,0,0,1,0,1,9.086633107,0,1,0,0,1,0,0,0,0,1
"475","Yes",0,0,0,1,1,1,0,9.493585403,1,0,0,1,0,0,0,0,1,0
"476","Yes",0,1,0,0,1,1,0,5.372758028,1,0,0,1,0,0,1,0,0,0
"477","No",0,1,0,1,1,1,0,13.82188875,0,1,0,0,0,1,0,0,0,1
"478","No",0,1,0,0,1,0,0,2.598489694,1,0,0,0,1,0,1,0,0,0
"479","Yes",0,1,0,1,1,1,1,12.9401487,1,0,0,0,1,0,0,0,0,1
"480","No",0,0,0,1,0,1,1,4.957713222,0,0,1,0,1,0,0,0,1,0
"481","No",1,1,0,1,1,0,1,28.79864005,0,0,1,0,1,0,0,1,0,0
"482","Yes",0,1,1,0,1,1,1,7.176411327,0,1,0,0,1,0,0,1,0,0
"483","No",0,1,0,1,1,1,0,5.709925704,0,0,1,0,1,0,1,0,0,0
"484","No",0,1,1,0,1,0,0,3.956375328,0,0,1,1,0,0,1,0,0,0
"485","Yes",0,1,1,1,0,0,0,1.033067819,1,0,0,0,1,0,0,0,0,1
"486","No",0,1,0,0,1,0,0,2.206152519,0,1,0,0,1,0,0,0,1,0
"487","Yes",1,1,1,1,1,1,1,3.820262172,0,1,0,0,1,0,0,0,1,0
"488","Yes",0,0,1,1,0,0,0,2.640977982,1,0,0,0,1,0,1,0,0,0
"489","No",0,1,0,0,1,1,0,5.622660986,1,0,0,0,1,0,0,1,0,0
"490","Yes",1,1,1,0,0,1,1,1.634394387,0,0,1,0,1,0,0,0,0,1
"491","Yes",0,0,0,0,1,0,1,2.012075635,1,0,0,0,0,1,0,0,1,0
"492","Yes",1,1,1,1,0,1,1,10.06913982,1,0,0,1,0,0,1,0,0,0
"493","No",0,1,0,1,0,0,0,6.935335786,1,0,0,1,0,0,1,0,0,0
"494","No",0,1,0,1,0,1,1,15.56741347,0,0,1,0,1,0,0,0,1,0
"495","No",0,1,1,0,1,1,0,12.75071284,0,1,0,0,1,0,0,1,0,0
"496","Yes",0,1,0,0,1,1,1,8.573785357,1,0,0,0,1,0,0,0,0,1
"497","Yes",0,1,1,0,1,1,1,13.86188691,0,1,0,0,1,0,0,1,0,0
"498","Yes",0,1,0,1,0,1,0,10.77929667,1,0,0,1,0,0,1,0,0,0
"499","No",0,1,0,0,0,0,0,16.88097916,0,1,0,1,0,0,0,0,1,0
"500","Yes",0,1,0,1,0,1,1,16.92163398,0,0,1,1,0,0,0,0,0,1
"501","No",0,1,0,0,0,0,0,11.91663193,1,0,0,1,0,0,0,1,0,0
"502","Yes",1,1,0,1,1,0,1,2.81822785,1,0,0,0,1,0,0,0,0,1
"503","No",1,1,0,1,0,0,0,5.100566529,0,0,1,1,0,0,0,0,0,1
"504","Yes",0,1,0,1,1,1,1,4.806882153,0,0,1,0,1,0,1,0,0,0
"505","Yes",0,0,0,1,1,0,1,5.658327457,0,0,1,0,1,0,0,0,1,0
"506","Yes",0,1,1,1,0,1,1,2.649525158,1,0,0,1,0,0,0,0,1,0
"507","No",0,1,0,1,0,1,0,18.76976086,0,1,0,1,0,0,0,0,1,0
"508","No",0,1,0,0,0,0,0,13.04542381,1,0,0,0,1,0,1,0,0,0
"509","Yes",0,1,1,1,1,0,1,1.534192133,1,0,0,0,0,1,0,0,0,1
"510","No",0,1,1,0,0,0,1,9.039309605,1,0,0,0,0,1,0,0,0,1
"511","No",0,1,0,0,1,0,0,10.15330548,1,0,0,1,0,0,0,0,1,0
"512","No",0,1,0,0,0,0,0,8.792119046,0,1,0,1,0,0,0,1,0,0
"513","Yes",0,1,0,1,1,1,1,1.542556879,0,1,0,1,0,0,0,0,1,0
"514","Yes",1,1,1,0,0,1,1,13.65776694,1,0,0,1,0,0,0,0,1,0
"515","Yes",0,1,1,0,0,1,1,5.165404738,0,1,0,0,0,1,0,0,1,0
"516","Yes",1,1,0,0,0,1,1,13.17859958,1,0,0,0,0,1,0,0,0,1
"517","Yes",0,1,0,1,1,1,1,1.557206083,0,1,0,0,1,0,1,0,0,0
"518","No",0,1,0,1,0,0,1,7.226076469,1,0,0,0,1,0,0,0,1,0
"519","No",0,1,1,1,0,0,1,20.91720893,1,0,0,1,0,0,0,0,1,0
"520","Yes",0,1,0,0,1,1,0,7.228526307,1,0,0,0,0,1,0,0,0,1
"521","No",0,1,0,0,1,0,1,20.43854626,0,0,1,0,0,1,0,0,1,0
"522","Yes",0,1,0,1,0,0,1,2.915827364,1,0,0,1,0,0,0,1,0,0
"523","No",0,1,1,0,0,0,0,9.709171662,0,1,0,0,1,0,0,0,0,1
"524","No",0,1,1,0,1,0,0,1.939549257,0,0,1,1,0,0,0,1,0,0
"525","Yes",0,1,0,0,1,0,1,1.502124145,1,0,0,0,0,1,0,1,0,0
"526","Yes",0,1,0,0,0,0,1,1.906368477,1,0,0,1,0,0,0,0,1,0
"527","Yes",0,1,0,0,0,1,0,15.60605339,1,0,0,1,0,0,0,0,1,0
"528","Yes",0,1,0,1,1,1,1,2.084396413,0,0,1,1,0,0,0,0,0,1
"529","No",0,1,0,1,0,0,0,1.781895205,0,1,0,0,1,0,1,0,0,0
"530","Yes",1,1,1,0,1,1,0,2.050742411,1,0,0,0,0,1,1,0,0,0
"531","No",0,1,1,0,0,1,0,2.447649309,0,0,1,0,0,1,1,0,0,0
"532","No",0,1,1,0,0,0,1,10.81997919,1,0,0,1,0,0,0,0,1,0
"533","Yes",0,1,0,0,0,1,0,8.650238791,1,0,0,0,1,0,0,0,1,0
"534","No",0,1,1,0,1,1,0,8.878536605,0,0,1,0,1,0,0,0,1,0
"535","No",0,1,1,1,0,0,1,2.359067126,0,0,1,0,1,0,1,0,0,0
"536","No",1,1,0,0,1,0,1,6.811759674,0,1,0,0,1,0,0,0,1,0
"537","Yes",0,1,1,1,0,1,0,5.207179461,1,0,0,0,0,1,1,0,0,0
"538","No",0,1,1,1,0,0,0,9.450195459,0,1,0,0,1,0,0,0,0,1
"539","No",0,1,0,0,0,0,1,10.6312597,1,0,0,1,0,0,1,0,0,0
"540","No",0,1,0,0,0,1,0,3.564836875,1,0,0,0,0,1,0,0,1,0
"541","No",0,1,1,0,0,0,1,1.815836226,0,1,0,0,1,0,1,0,0,0
"542","No",0,1,1,1,0,0,0,8.932053699,1,0,0,0,1,0,0,0,1,0
"543","Yes",1,0,1,0,0,1,1,7.349620762,1,0,0,0,1,0,0,0,1,0
"544","Yes",0,1,1,0,1,1,0,14.71424943,1,0,0,0,1,0,1,0,0,0
"545","Yes",0,1,1,0,1,1,1,7.073151031,0,1,0,1,0,0,1,0,0,0
"546","No",0,1,1,0,0,0,0,1.597765127,1,0,0,1,0,0,0,1,0,0
"547","Yes",0,1,1,1,1,0,1,8.054118994,1,0,0,1,0,0,1,0,0,0
"548","No",0,1,0,0,1,1,1,14.96135055,1,0,0,0,0,1,0,0,1,0
"549","Yes",0,1,1,1,0,0,1,22.76986341,1,0,0,1,0,0,0,0,0,1
"550","Yes",0,1,1,1,0,0,0,2.519975147,1,0,0,1,0,0,0,0,1,0
"551","Yes",0,0,1,0,1,0,1,5.915247686,0,0,1,0,1,0,0,0,1,0
"552","No",0,1,0,1,1,0,1,7.793733508,0,1,0,0,0,1,0,1,0,0
"553","Yes",0,1,0,1,0,1,1,20.44846104,0,0,1,1,0,0,1,0,0,0
"554","Yes",0,1,0,0,0,1,1,10.40161068,1,0,0,1,0,0,0,1,0,0
"555","No",0,1,0,1,0,0,0,11.40192641,1,0,0,1,0,0,0,1,0,0
"556","No",1,1,0,0,1,0,1,7.604093453,0,0,1,0,1,0,0,1,0,0
"557","No",1,1,0,0,0,1,0,12.85397739,0,0,1,0,0,1,0,0,1,0
"558","Yes",0,1,0,1,0,0,1,1.410971237,1,0,0,0,1,0,0,1,0,0
"559","Yes",1,1,0,1,0,1,0,8.874920206,1,0,0,0,1,0,0,0,1,0
"560","No",0,1,1,1,0,0,1,6.013261132,0,0,1,0,1,0,1,0,0,0
"561","Yes",1,0,1,0,1,1,1,9.306233406,1,0,0,1,0,0,1,0,0,0
"562","Yes",1,1,0,1,1,0,1,4.902104964,1,0,0,1,0,0,0,0,1,0
"563","Yes",1,1,1,0,0,0,1,1.894776657,1,0,0,1,0,0,0,0,1,0
"564","No",0,1,1,1,0,0,0,5.204111135,0,0,1,1,0,0,0,1,0,0
"565","No",0,0,0,1,0,0,0,1.375013189,1,0,0,0,1,0,0,0,0,1
"566","No",0,1,0,0,0,0,1,1.387575524,0,1,0,1,0,0,1,0,0,0
"567","No",0,1,0,1,1,0,1,2.685677496,0,1,0,0,1,0,0,0,1,0
"568","No",0,1,1,0,0,1,0,5.511437756,0,1,0,0,0,1,0,0,1,0
"569","Yes",0,1,1,1,0,0,1,16.58244758,1,0,0,1,0,0,0,0,0,1
"570","Yes",0,1,1,1,1,1,0,14.17620441,1,0,0,0,0,1,0,0,0,1
"571","No",0,1,0,1,1,0,0,10.81527088,1,0,0,0,1,0,0,1,0,0
"572","No",0,1,0,0,0,1,0,20.01892414,1,0,0,0,1,0,0,0,1,0
"573","Yes",0,1,1,0,0,1,1,6.956508263,0,1,0,1,0,0,0,1,0,0
"574","Yes",0,0,1,0,1,0,1,8.274610767,1,0,0,0,0,1,0,0,0,1
"575","Yes",0,1,1,1,0,1,0,6.786723844,1,0,0,0,0,1,0,0,1,0
"576","Yes",0,1,1,1,1,1,1,3.605888824,1,0,0,0,1,0,0,1,0,0
"577","No",0,1,1,1,0,1,0,10.19243185,0,0,1,0,1,0,1,0,0,0
"578","No",0,1,0,0,1,0,0,3.998433243,0,0,1,0,1,0,0,0,0,1
"579","No",0,0,0,0,0,0,0,4.964368923,0,1,0,1,0,0,0,1,0,0
"580","No",0,1,1,1,1,0,1,5.884557067,0,0,1,0,1,0,1,0,0,0
"581","No",0,1,1,0,0,0,0,1.084656113,1,0,0,0,1,0,1,0,0,0
"582","Yes",0,1,1,0,0,0,1,7.21126107,1,0,0,0,1,0,0,1,0,0
"583","No",0,1,1,1,1,0,0,2.140387928,0,1,0,1,0,0,0,1,0,0
"584","No",0,0,1,1,1,1,0,7.931439645,0,0,1,0,1,0,0,0,1,0
"585","No",0,1,0,0,0,1,1,14.08939653,0,0,1,0,1,0,0,1,0,0
"586","No",0,1,0,1,1,1,0,9.232644617,1,0,0,0,1,0,0,0,1,0
"587","Yes",0,1,0,0,0,1,1,6.951491551,0,0,1,1,0,0,0,0,1,0
"588","No",0,1,0,0,0,0,1,3.137169138,1,0,0,0,0,1,0,1,0,0
"589","Yes",0,1,1,1,0,0,0,11.85998919,1,0,0,0,0,1,0,0,1,0
"590","No",0,1,0,0,0,0,0,3.113737885,0,1,0,0,0,1,0,0,0,1
"591","No",1,1,1,0,1,0,0,4.985175451,0,0,1,1,0,0,1,0,0,0
"592","Yes",0,1,1,0,1,0,0,11.41238102,1,0,0,1,0,0,0,0,1,0
"593","Yes",0,1,1,0,0,1,1,15.37990405,1,0,0,0,0,1,0,0,1,0
"594","No",0,1,0,0,0,0,0,3.775528995,1,0,0,0,1,0,0,0,1,0
"595","Yes",0,1,0,0,0,1,1,5.30268427,1,0,0,0,1,0,0,0,0,1
"596","Yes",0,1,0,1,0,0,0,2.843930975,1,0,0,0,1,0,0,0,1,0
"597","Yes",1,1,1,0,0,1,1,13.70230727,0,1,0,0,1,0,1,0,0,0
