"","Population","Area","Children","Age","Income","Marital","Gender","Churn","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Techie","Contract","Port_modem","Tablet","InternetService","Phone","Multiple","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","PaperlessBilling","PaymentMethod","Tenure","MonthlyCharge","Bandwidth_GB_Year","Timely_response","Timely_fixes","Timely_replacements","Reliability","Options","Respectful","Courteous","Active_listening"
"103",2433,"Rural",0,53,20957.58,"Divorced","Male","Yes",9.133118524,7,0,0,"Yes","Month-to-month","No","No","Fiber Optic","No","Yes","No","No","No","No","Yes","Yes","Yes","Electronic Check",7.349620762,240.114868,1164.240281,3,3,3,5,4,3,5,4
"104",5366,"Urban",3,26,12924.08,"Married","Male","Yes",12.33031848,16,1,1,"No","Month-to-month","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Bank Transfer(automatic)",8.054118994,197.483972,1808.311421,5,4,5,4,2,5,3,4
"105",18389,"Urban",3,61,67021.35,"Separated","Male","No",18.30717385,9,0,1,"No","Month-to-month","Yes","Yes","None","Yes","No","Yes","No","Yes","No","Yes","Yes","No","Electronic Check",14.96135055,190.173699,1942.452213,3,2,2,4,1,5,6,3
"106",1165,"Rural",3,27,31006.39,"Never Married","Female","Yes",14.35467948,7,2,0,"No","Month-to-month","Yes","No","DSL","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No","Mailed Check",22.76986341,197.470195,2847.700412,4,4,3,4,4,5,4,3
"107",1469,"Suburban",2,53,28580.25,"Divorced","Female","Yes",9.431168696,10,2,0,"No","Month-to-month","Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Electronic Check",2.519975147,149.974105,908.4356314,4,4,5,2,5,4,1,3
"108",3281,"Rural",10,32,46353.07,"Separated","Female","No",11.17925847,14,4,1,"No","Month-to-month","No","No","DSL","Yes","No","No","Yes","No","Yes","No","No","Yes","Credit Card (automatic)",11.40192641,127.460067,1808.501398,2,2,2,4,2,3,3,3
"109",74971,"Urban",1,88,62359.81,"Never Married","Female","No",10.26897415,15,0,0,"Yes","Two Year","No","No","Fiber Optic","Yes","No","Yes","No","Yes","No","No","Yes","Yes","Credit Card (automatic)",7.604093453,162.482694,844.8711719,2,4,3,3,5,3,3,2
"110",26448,"Urban",0,88,33165.9,"Never Married","Male","No",10.91857997,14,2,1,"No","Two Year","No","No","Fiber Optic","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Bank Transfer(automatic)",6.013261132,217.470195,851.1414085,5,5,3,7,2,6,4,4
"111",1123,"Rural",0,38,21806.2,"Separated","Male","Yes",13.40423523,11,0,0,"Yes","Month-to-month","No","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Electronic Check",4.902104964,177.48762,1350.716866,4,3,2,4,4,4,3,4
"112",1547,"Rural",3,55,69662.99,"Widowed","Male","No",7.329478649,10,2,0,"No","Two Year","No","No","DSL","Yes","Yes","No","Yes","No","No","No","No","Yes","Credit Card (automatic)",5.204111135,147.456419,1159.678094,3,4,5,4,3,3,4,4
"113",1012,"Rural",4,61,16706.02,"Divorced","Male","No",11.13291822,9,1,1,"No","One year","No","No","DSL","Yes","No","No","No","No","No","No","Yes","Yes","Bank Transfer(automatic)",1.387575524,127.442069,851.811469,3,2,4,2,4,3,4,5
"114",949,"Suburban",0,28,35947.74,"Divorced","Male","No",7.006566848,14,3,0,"No","Month-to-month","Yes","No","Fiber Optic","Yes","No","No","No","No","No","Yes","No","No","Electronic Check",20.01892414,137.439154,1950.886897,3,2,3,5,2,3,4,3
"115",1110,"Urban",4,26,15518.51,"Never Married","Male","No",9.877572075,7,1,2,"No","Two Year","No","No","Fiber Optic","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Bank Transfer(automatic)",5.884557067,229.993134,1252.155771,5,5,4,4,3,5,5,4
"116",6257,"Rural",0,41,10299.94,"Never Married","Female","No",6.048302665,13,0,1,"No","Month-to-month","Yes","Yes","Fiber Optic","Yes","Yes","Yes","No","No","No","No","No","Yes","Bank Transfer(automatic)",1.084656113,147.478341,261.1185652,3,3,2,4,2,3,4,3
"117",32539,"Urban",0,58,46426,"Never Married","Female","No",9.408080299,15,2,0,"No","Month-to-month","Yes","No","None","Yes","No","No","No","No","No","No","Yes","Yes","Credit Card (automatic)",3.137169138,114.965789,386.0863102,5,4,5,2,5,3,3,4
"118",30975,"Rural",4,37,24903.99,"Widowed","Female","Yes",6.860771245,5,0,0,"No","Month-to-month","Yes","No","None","Yes","Yes","No","Yes","No","No","No","No","Yes","Electronic Check",11.85998919,134.980139,1299.066214,4,4,5,3,5,3,3,5
"119",1480,"Rural",0,63,48163.8,"Divorced","Male","No",13.08013867,10,1,0,"Yes","Two Year","No","Yes","DSL","Yes","Yes","No","No","Yes","No","No","No","No","Bank Transfer(automatic)",4.985175451,137.483594,1014.311651,4,3,3,4,3,4,5,4
"120",85,"Rural",0,47,25331.3,"Never Married","Female","Yes",8.194610203,7,1,1,"No","Month-to-month","No","No","DSL","Yes","Yes","No","No","Yes","No","No","No","Yes","Electronic Check",11.41238102,137.483594,1511.115195,3,4,3,2,4,6,3,4
"121",2878,"Suburban",1,71,26164.5,"Never Married","Female","No",12.27450189,15,0,0,"No","Month-to-month","Yes","No","DSL","Yes","No","No","No","Yes","Yes","Yes","No","No","Credit Card (automatic)",7.737353244,142.471255,1290.274294,3,3,2,3,3,3,5,5
"122",2780,"Rural",0,58,58324.01,"Married","Male","Yes",12.35356432,9,3,2,"Yes","Month-to-month","No","Yes","Fiber Optic","Yes","No","No","No","Yes","No","Yes","No","Yes","Electronic Check",6.396338897,149.962093,821.4684599,2,3,3,4,3,4,2,2
"123",1178,"Urban",1,18,27259.78,"Divorced","Male","Yes",12.74662948,13,2,1,"No","Month-to-month","Yes","No","DSL","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","Mailed Check",3.795086086,232.637807,1517.166558,4,3,4,4,5,3,5,4
"124",652,"Suburban",1,84,63725.44,"Divorced","Male","Yes",10.8901854,14,0,0,"No","One year","Yes","No","Fiber Optic","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Electronic Check",11.38939562,242.632554,1499.600891,2,1,2,3,3,2,3,3
"125",319,"Rural",2,48,163086.24,"Widowed","Male","No",13.7568705,7,2,0,"No","One year","No","No","DSL","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Mailed Check",5.981775914,140.00128,1281.923094,4,4,4,6,2,3,5,5
"126",341,"Urban",0,53,12782.07,"Widowed","Female","Yes",5.330342998,16,2,1,"No","Month-to-month","Yes","No","None","Yes","Yes","Yes","Yes","Yes","No","No","No","No","Bank Transfer(automatic)",7.110141173,150.020764,894.626194,4,4,4,4,4,3,5,3
"127",20825,"Urban",4,35,25934.55,"Separated","Male","No",6.569174155,11,2,0,"No","Month-to-month","Yes","Yes","None","Yes","No","Yes","No","Yes","No","No","Yes","Yes","Mailed Check",15.37394197,130.006414,1829.923575,1,2,3,3,4,3,2,4
"128",27419,"Urban",1,55,49915.86,"Never Married","Male","Yes",12.67661786,14,2,1,"No","Month-to-month","Yes","No","Fiber Optic","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Electronic Check",5.141923371,184.978458,927.5974127,3,2,3,4,2,6,5,5
"129",2885,"Rural",0,80,61436.18,"Never Married","Male","Yes",8.157170567,12,1,0,"No","Month-to-month","No","No","Fiber Optic","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Bank Transfer(automatic)",3.769989038,242.632554,857.6130334,4,4,4,5,3,4,4,5
"130",6137,"Suburban",1,36,83705.06,"Never Married","Male","Yes",8.36802634,11,1,0,"No","One year","Yes","Yes","DSL","Yes","No","Yes","No","Yes","Yes","No","Yes","No","Electronic Check",9.126959742,154.991856,1640.244176,3,4,3,4,5,4,4,4
"131",471,"Rural",4,44,36699.84,"Widowed","Male","Yes",9.435961177,9,1,0,"No","Two Year","No","No","Fiber Optic","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Mailed Check",24.39432985,245.145743,2895.881802,4,5,5,4,3,5,4,5
"132",11908,"Rural",4,47,58297.91,"Separated","Male","No",10.27122446,10,0,0,"No","One year","No","Yes","Fiber Optic","Yes","No","Yes","No","Yes","No","Yes","Yes","No","Mailed Check",1.042140757,222.649979,878.627791,4,4,4,4,3,4,4,4
"133",385,"Suburban",2,69,100626.29,"Separated","Male","Yes",13.90587666,8,1,0,"No","Two Year","No","Yes","None","Yes","No","No","No","Yes","No","Yes","Yes","No","Electronic Check",7.748370205,187.656013,1219.21915,4,4,5,3,4,3,2,1
"134",680,"Urban",1,26,24166.24,"Widowed","Male","No",13.36710209,10,0,0,"No","Two Year","Yes","Yes","Fiber Optic","Yes","No","Yes","No","No","Yes","No","No","Yes","Electronic Check",11.80191083,127.481989,1233.889856,4,4,4,3,5,4,4,3
"135",3696,"Urban",1,46,29876.17,"Married","Female","Yes",8.063885304,10,0,0,"No","Month-to-month","No","No","DSL","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Mailed Check",5.260136013,245.146969,1502.677072,2,2,4,4,1,5,3,3
"136",204,"Rural",4,82,172884.11,"Separated","Male","No",8.624034211,10,1,1,"No","Two Year","No","Yes","DSL","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","Credit Card (automatic)",1.876407503,184.963371,1075.001724,2,2,2,4,1,4,4,2
"137",4478,"Urban",0,43,33731.69,"Separated","Male","No",10.73698075,14,0,0,"No","One year","No","Yes","DSL","Yes","No","No","No","No","No","No","No","No","Mailed Check",6.735352382,92.455141,1066.193338,4,3,5,4,4,4,2,4
"138",63,"Urban",3,82,26633,"Separated","Female","No",10.40270813,10,0,0,"No","Month-to-month","No","Yes","None","Yes","No","No","Yes","No","No","Yes","No","Yes","Electronic Check",16.67574291,127.458638,1639.197703,4,4,4,3,3,4,3,2
"139",53140,"Urban",0,48,70806.33,"Never Married","Female","No",15.0905113,18,0,0,"No","One year","Yes","No","None","Yes","No","Yes","No","Yes","No","Yes","No","No","Mailed Check",10.28281832,120.003499,1200.853937,3,3,3,3,4,4,3,3
"140",798,"Suburban",1,60,43636.68,"Never Married","Female","Yes",8.670379621,11,1,0,"No","Month-to-month","No","No","None","Yes","Yes","No","No","Yes","No","No","Yes","Yes","Bank Transfer(automatic)",7.279044337,159.994242,906.7867988,3,3,2,2,5,2,3,3
"141",1181,"Urban",4,68,60317.8,"Widowed","Female","Yes",9.271105349,14,1,1,"No","Month-to-month","No","No","Fiber Optic","Yes","No","No","Yes","Yes","Yes","No","No","Yes","Credit Card (automatic)",3.525858481,159.983006,532.0660282,4,5,4,2,5,2,4,4
"142",11371,"Urban",2,86,72436.33,"Never Married","Female","Yes",7.92301547,11,0,0,"Yes","Month-to-month","No","No","Fiber Optic","Yes","Yes","No","No","No","No","Yes","No","Yes","Electronic Check",9.85591776,169.944668,1014.45747,3,4,4,4,3,4,3,4
"143",18617,"Suburban",3,46,4739.77,"Separated","Male","No",10.10753133,9,1,0,"No","Month-to-month","No","Yes","None","Yes","No","Yes","No","Yes","No","No","No","Yes","Mailed Check",5.506476096,95.019486,794.8748353,2,3,3,4,4,3,4,2
"144",5955,"Suburban",0,27,37415.85,"Married","Male","No",8.319615273,14,0,0,"Yes","One year","No","No","Fiber Optic","Yes","No","No","No","No","No","No","No","Yes","Credit Card (automatic)",19.50833872,112.455141,1751.748167,2,4,1,3,3,1,2,2
"145",145,"Rural",7,42,39087.76,"Separated","Male","No",8.361906963,14,0,0,"No","One year","Yes","No","DSL","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Mailed Check",10.8040205,212.641455,2129.856605,2,3,3,3,3,2,3,2
"146",25901,"Urban",1,27,16593.59,"Married","Female","No",6.306089367,11,0,1,"No","Two Year","No","No","DSL","Yes","No","No","Yes","No","No","No","Yes","No","Electronic Check",9.586248224,149.937833,1554.416773,4,4,4,4,4,4,3,3
"147",31,"Suburban",4,23,16064.99,"Widowed","Female","No",10.2900353,9,1,2,"No","Month-to-month","No","No","None","Yes","No","No","No","No","No","No","Yes","No","Bank Transfer(automatic)",23.02862012,114.965789,2253.839865,2,4,3,2,5,2,4,3
"148",2596,"Rural",0,20,19474.37,"Never Married","Female","No",11.03086435,14,2,0,"No","Month-to-month","No","Yes","Fiber Optic","Yes","No","No","No","No","No","No","No","Yes","Electronic Check",11.84987964,112.455141,1064.895012,5,5,4,3,3,4,5,6
"149",1874,"Rural",0,18,23775.33,"Never Married","Male","No",11.02449018,12,2,1,"No","One year","No","No","Fiber Optic","Yes","No","Yes","No","No","No","No","Yes","No","Electronic Check",3.976305626,149.959755,743.4780761,3,2,4,4,4,3,3,4
"150",736,"Rural",2,76,18301.98,"Separated","Female","Yes",14.32600086,11,1,1,"No","Month-to-month","No","No","Fiber Optic","Yes","Yes","No","Yes","No","Yes","Yes","No","No","Electronic Check",9.472450618,204.949594,1114.13669,3,3,3,5,2,4,4,5
"151",1257,"Rural",0,89,28330.55,"Never Married","Female","No",10.86134286,14,3,0,"Yes","One year","No","Yes","DSL","Yes","No","No","No","Yes","No","Yes","No","No","Bank Transfer(automatic)",2.904448825,129.962093,800.1531959,3,4,4,2,6,3,4,2
"152",5360,"Rural",0,50,82226.63,"Divorced","Female","No",7.530481623,17,1,1,"No","One year","No","No","DSL","Yes","No","No","No","No","No","No","Yes","No","Electronic Check",10.35063785,127.442069,1416.865765,2,3,4,3,5,1,3,3
"153",3895,"Suburban",3,32,52856.4,"Widowed","Female","Yes",9.730159336,11,1,0,"No","Month-to-month","Yes","Yes","DSL","Yes","Yes","No","No","No","No","No","Yes","No","Bank Transfer(automatic)",9.820011726,159.947583,1596.707755,4,4,4,4,4,3,4,3
"154",2439,"Rural",2,66,25100.17,"Widowed","Male","Yes",8.07133879,7,1,1,"No","Month-to-month","No","Yes","Fiber Optic","Yes","No","Yes","No","Yes","No","Yes","Yes","Yes","Electronic Check",29.8284414,222.649979,3113.451696,3,2,5,3,5,2,2,4
"155",180,"Urban",1,54,9080.2,"Separated","Female","No",11.64143982,11,0,0,"No","Month-to-month","No","Yes","Fiber Optic","Yes","No","Yes","No","Yes","No","No","Yes","No","Mailed Check",7.004427474,162.482694,907.2094936,4,3,4,3,4,4,4,4
"156",23370,"Urban",3,79,5694.61,"Widowed","Female","Yes",7.094794839,10,1,0,"Yes","Month-to-month","No","Yes","DSL","Yes","No","Yes","No","Yes","Yes","No","Yes","No","Bank Transfer(automatic)",6.051428262,154.991856,1226.543716,2,1,3,3,3,3,1,2
"157",45995,"Suburban",3,35,15603.09,"Married","Male","No",9.263024683,12,2,0,"No","One year","No","No","DSL","No","No","Yes","Yes","No","No","Yes","No","No","Mailed Check",6.503513341,142.452604,1495.554533,4,3,5,2,4,3,2,4
"158",868,"Rural",0,88,46988.4,"Separated","Male","Yes",9.55444436,16,0,0,"Yes","Month-to-month","Yes","No","Fiber Optic","Yes","No","No","No","No","No","No","Yes","No","Mailed Check",1.650263525,147.442069,248.179366,5,4,5,5,3,3,3,4
"159",23078,"Suburban",2,86,37837.28,"Married","Nonbinary","No",9.830658025,14,1,1,"No","One year","Yes","Yes","None","Yes","No","No","Yes","No","No","Yes","No","Yes","Bank Transfer(automatic)",11.14672304,127.458638,1103.202075,3,3,3,4,4,4,3,4
"160",24257,"Urban",0,78,31779,"Never Married","Male","Yes",7.999794525,12,3,1,"No","One year","No","Yes","Fiber Optic","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Mailed Check",21.1875693,220.132293,2229.321043,4,4,4,5,3,3,4,4
"161",172,"Urban",1,76,29459.16,"Separated","Female","Yes",8.157311089,14,1,1,"Yes","One year","Yes","No","Fiber Optic","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Credit Card (automatic)",3.196943016,275.119794,830.61429,4,3,4,5,2,3,3,3
"162",884,"Urban",6,81,14999.93,"Divorced","Male","Yes",12.49098641,14,0,0,"No","Month-to-month","No","No","Fiber Optic","Yes","Yes","No","Yes","No","No","No","Yes","Yes","Electronic Check",6.587201276,202.443347,1026.300872,3,3,3,2,4,3,4,3
"163",13245,"Suburban",2,72,27581.84,"Never Married","Nonbinary","Yes",10.58136361,15,2,1,"No","Month-to-month","Yes","No","DSL","Yes","No","No","No","Yes","Yes","Yes","Yes","No","Mailed Check",2.279259145,212.641455,1092.959251,5,4,4,4,5,3,3,3
"164",46920,"Urban",4,76,45553.16,"Never Married","Male","Yes",14.4386161,15,3,0,"No","One year","No","No","DSL","Yes","Yes","No","No","Yes","No","No","Yes","No","Bank Transfer(automatic)",9.043575718,172.470522,1587.044822,4,5,4,4,4,4,3,4
"165",7836,"Rural",0,41,78642.15,"Divorced","Female","No",13.54202523,15,0,0,"No","One year","No","No","None","Yes","No","Yes","Yes","No","No","No","No","Yes","Bank Transfer(automatic)",8.446160069,104.992311,886.3435693,3,3,2,5,2,3,3,4
"166",17349,"Urban",3,69,7868.29,"Separated","Male","No",12.48033844,12,0,0,"No","Two Year","No","No","DSL","Yes","No","No","Yes","Yes","Yes","No","No","Yes","Credit Card (automatic)",15.37107894,139.983006,1964.354824,3,4,3,2,4,5,3,3
"167",21448,"Suburban",4,50,49740.98,"Married","Female","Yes",9.051251778,11,0,0,"No","Month-to-month","No","No","DSL","No","No","Yes","Yes","Yes","No","No","No","No","Credit Card (automatic)",12.96208301,129.99153,1848.639719,3,4,3,4,4,3,3,5
"168",437,"Suburban",4,67,62905.7,"Married","Female","Yes",8.441192512,13,1,0,"No","Month-to-month","Yes","No","None","Yes","Yes","No","No","No","Yes","Yes","No","No","Credit Card (automatic)",9.289517752,149.97755,1096.234525,2,3,2,4,4,2,1,3
"169",6138,"Rural",2,77,36678.72,"Separated","Male","No",10.35866414,4,0,0,"No","One year","Yes","Yes","DSL","Yes","No","No","Yes","No","Yes","Yes","No","No","Electronic Check",28.86969715,152.44408,3088.823891,3,3,5,4,2,4,3,3
"170",31819,"Urban",4,75,17089.24,"Divorced","Male","Yes",10.39432745,18,0,0,"No","Two Year","No","Yes","DSL","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Electronic Check",4.612099351,222.632554,1479.639912,3,4,2,4,4,2,1,5
"171",895,"Urban",1,39,98173.49,"Never Married","Female","Yes",6.483393995,15,1,0,"No","Month-to-month","Yes","No","Fiber Optic","Yes","No","No","No","No","No","Yes","Yes","No","Bank Transfer(automatic)",5.786960464,207.609354,993.8801154,5,3,5,4,4,4,5,6
"172",28558,"Suburban",2,80,10670.46,"Separated","Female","No",10.13650144,7,0,0,"No","Month-to-month","Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","Credit Card (automatic)",12.00858052,177.48762,1774.586726,4,3,4,4,2,3,4,4
"173",14796,"Suburban",1,76,29005.1,"Divorced","Male","Yes",11.97165632,14,0,0,"No","Month-to-month","No","Yes","None","Yes","Yes","No","No","No","No","Yes","Yes","Yes","Bank Transfer(automatic)",1.440416687,207.638588,635.4288732,3,3,4,2,3,3,3,4
"174",4711,"Rural",1,79,14715.35,"Widowed","Male","Yes",9.812128627,15,1,1,"No","Month-to-month","No","No","Fiber Optic","Yes","Yes","Yes","No","No","Yes","Yes","No","No","Credit Card (automatic)",7.542749465,184.971516,943.6675679,3,3,4,5,4,4,4,3
"175",4990,"Rural",1,18,3401.06,"Never Married","Female","No",11.05079611,14,0,2,"No","One year","No","No","Fiber Optic","Yes","No","No","Yes","No","Yes","No","Yes","No","Electronic Check",4.607336316,182.446995,766.7921091,3,4,3,5,1,5,4,3
"176",8376,"Rural",1,22,69595.62,"Never Married","Female","No",13.52402765,7,2,2,"No","One year","No","No","None","Yes","No","Yes","Yes","No","No","Yes","No","Yes","Electronic Check",4.222122394,129.976324,829.1270366,4,4,3,3,4,5,3,3
"177",2205,"Rural",5,86,71049.68,"Divorced","Female","Yes",12.28484802,13,1,0,"No","Month-to-month","Yes","No","DSL","Yes","No","Yes","No","Yes","No","No","Yes","Yes","Electronic Check",1.078815111,142.482694,853.3942121,3,3,3,4,3,3,6,2
"178",40337,"Urban",1,83,47218.76,"Widowed","Female","Yes",13.27497461,11,2,1,"No","Month-to-month","Yes","No","Fiber Optic","No","No","No","Yes","No","No","Yes","Yes","Yes","Electronic Check",26.01552533,230.105118,2601.095159,4,4,3,3,3,4,3,3
"179",3052,"Suburban",9,23,4064.62,"Married","Female","Yes",8.461468748,17,0,0,"No","Month-to-month","Yes","Yes","None","Yes","No","No","No","Yes","Yes","Yes","No","No","Electronic Check",4.784582646,129.994975,1038.488303,4,5,4,4,5,4,3,4
"180",622,"Suburban",4,55,37330.86,"Divorced","Female","No",10.52752198,8,0,0,"No","Two Year","No","Yes","Fiber Optic","Yes","No","Yes","Yes","No","No","No","Yes","Yes","Electronic Check",2.284207057,172.455519,618.3644109,1,2,2,5,2,4,4,6
"181",19936,"Suburban",1,61,18653.61,"Divorced","Male","Yes",10.60701919,6,1,0,"No","One year","Yes","No","DSL","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Credit Card (automatic)",1.901532614,235.141716,1215.412022,4,4,5,4,3,2,3,4
"182",26147,"Urban",2,58,23330.47,"Widowed","Male","Yes",10.79373083,16,1,0,"Yes","Month-to-month","Yes","No","None","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Credit Card (automatic)",5.62805389,117.51525,828.6984604,4,4,4,3,4,4,3,5
"183",19858,"Urban",0,34,9441.99,"Separated","Female","Yes",11.11012751,10,3,1,"No","Two Year","Yes","No","DSL","Yes","No","No","Yes","No","No","Yes","No","Yes","Credit Card (automatic)",2.086431077,139.934918,922.2958319,5,4,4,4,2,4,3,4
"184",4180,"Urban",6,66,34901.12,"Never Married","Male","No",11.31808678,10,2,0,"No","Month-to-month","No","No","None","Yes","No","No","No","No","Yes","No","No","Yes","Mailed Check",12.84560044,92.488023,1266.982166,2,3,4,3,3,3,2,2
"185",838,"Urban",0,32,13359.18,"Married","Female","Yes",8.925549447,10,1,1,"No","Month-to-month","Yes","Yes","None","Yes","No","No","No","No","Yes","Yes","No","No","Mailed Check",2.704019894,117.472036,476.2957809,2,3,4,1,4,4,4,2
"186",250,"Urban",0,31,50561.44,"Never Married","Female","No",6.573582085,9,1,1,"No","Month-to-month","No","No","Fiber Optic","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Mailed Check",9.595456517,207.481057,1366.210807,4,2,4,4,4,3,4,4
"187",33725,"Urban",1,83,71916.6,"Divorced","Female","No",8.989389393,16,0,1,"No","Two Year","Yes","Yes","Fiber Optic","No","No","No","No","No","No","Yes","No","Yes","Credit Card (automatic)",6.471903209,137.439154,644.2789946,4,3,4,4,4,4,4,3
